location_key,month,clim_rain_mm,clim_rain_days,clim_tmean_c,clim_gdd10
+01.1250_+034.7750,3,88.8920684337616,7.866666666666666,21.266291071437195,364.31166005452536
+01.1250_+034.7750,4,171.39675056934357,13.2,19.807929205011472,311.7576402791349
+01.1250_+034.7750,5,169.44707049131392,11.3,18.675977757498394,286.2023567199713
+01.1250_+034.7750,6,135.77768748203914,9.066666666666666,17.69805184470285,248.2590174357105
+01.1250_+034.7750,7,151.36816921234131,9.3,16.92851006702712,231.61391433715883
+01.1250_+034.7750,8,161.25314737161,10.833333333333334,17.103685815872705,236.52434158325252
+01.1250_+034.7750,9,114.76729007562,9.633333333333333,18.332699661254903,265.242605336508
+01.1250_+034.7750,10,151.82827658653258,9.933333333333334,18.887411779314828,293.86957397461
+01.1250_+034.7750,11,99.513519324859,7.566666666666666,19.04585492946485,289.2951805114754
+01.1250_+034.7750,12,39.336346768091126,3.4,19.847000377750767,321.79605687459366
+01.1250_+034.8250,1,23.2502987464269,3.433333333333333,19.79093596687456,313.23041671752986
+01.1250_+034.8250,2,30.70827007293701,3.6,20.520112327414942,304.64023981730213
+01.1250_+034.8250,3,79.6634710629781,7.466666666666667,20.500519062028584,338.00656519572
+01.1250_+034.8250,4,159.59621467987697,12.866666666666667,19.27742211589108,295.3533196512866
+01.1250_+034.8250,5,150.55915199319523,11.2,18.09584721664378,267.97280349731506
+01.1250_+034.8250,6,121.87477376858394,8.666666666666666,17.05929723315771,229.9158658345549
+01.1250_+034.8250,7,142.54718041419983,9.366666666666667,16.33548592598208,213.5879734802253
+01.1250_+034.8250,8,154.35632971922556,10.866666666666667,16.464222190200662,217.2497922770189
+01.1250_+034.8250,9,103.22682511409124,9.833333333333334,17.589484690913466,243.80156148274824
+01.1250_+034.8250,10,125.51992692947388,9.633333333333333,18.28091518853302,274.7626510620123
+01.1250_+034.8250,11,85.68989905516307,7.3,18.513158712740324,271.9756523132333
+01.1250_+034.8250,12,36.72591502020465,3.0,19.135010272884063,296.8025672912603
+01.1250_+034.8750,1,22.597756640116373,3.3,19.79093596687456,313.23041671752986
+01.1250_+034.8750,2,29.04959904352824,3.7,20.520112327414942,304.64023981730213
+01.1250_+034.8750,3,82.46502339045206,7.433333333333334,20.500519062028584,338.00656519572
+01.1250_+034.8750,4,159.75770324468613,12.3,19.27742211589108,295.3533196512866
+01.1250_+034.8750,5,163.8524591644605,10.833333333333334,18.09584721664378,267.97280349731506
+01.1250_+034.8750,6,123.25500106811523,8.133333333333333,17.05929723315771,229.9158658345549
+01.1250_+034.8750,7,147.74579946200052,9.6,16.33548592598208,213.5879734802253
+01.1250_+034.8750,8,150.25415715376536,10.766666666666667,16.464222190200662,217.2497922770189
+01.1250_+034.8750,9,104.57456193765005,9.866666666666667,17.589484690913466,243.80156148274824
+01.1250_+034.8750,10,126.4380623102188,9.333333333333334,18.28091518853302,274.7626510620123
+01.1250_+034.8750,11,87.98300877908865,7.2,18.513158712740324,271.9756523132333
+01.1250_+034.8750,12,39.07512104226237,3.1333333333333333,19.135010272884063,296.8025672912603
+01.1250_+034.9250,1,22.66496290763219,3.2666666666666666,17.418771323337385,238.79306630452533
+01.1250_+034.9250,2,28.157800098260243,3.733333333333333,18.16683982411696,238.81558151245187
+01.1250_+034.9250,3,81.73619993130366,7.0,18.13433962654471,263.00672836303767
+01.1250_+034.9250,4,161.61049090623857,11.8,17.131806700671202,228.3917922973641
+01.1250_+034.9250,5,169.5376794040203,10.033333333333331,16.227549445586412,209.6892852783209
+01.1250_+034.9250,6,117.30905802647273,7.833333333333333,15.29251997983016,177.83506571451906
+01.1250_+034.9250,7,158.50034017562865,9.166666666666666,14.665022566327062,163.9872850036628
+01.1250_+034.9250,8,148.04602430661518,10.266666666666667,14.80102310795939,168.2571546936042
+01.1250_+034.9250,9,102.19684380690256,9.133333333333333,15.684802073725985,187.8666827392586
+01.1250_+034.9250,10,125.99511174758275,9.033333333333331,16.22448711463629,209.7020100911465
+01.1250_+034.9250,11,88.56672537227472,6.833333333333333,16.35938818684333,204.92538248698
+01.1250_+034.9250,12,37.410597947457184,3.1,16.790960041169214,221.637946421306
+01.1250_+035.0250,1,27.935366268952688,3.3,16.472704175039883,201.72231007893944
+01.1250_+035.0250,2,43.4959066470464,3.733333333333333,17.24695938754489,205.4914706420905
+01.1250_+035.0250,3,81.07528814474742,6.266666666666667,17.346491791783304,231.46000813802144
+01.1250_+035.0250,4,147.7331795334816,11.466666666666669,16.52881670139456,206.36149922688884
+01.1250_+035.0250,5,176.3311583598455,9.533333333333331,15.71296401211867,190.1940766906745
+01.1250_+035.0250,6,115.95180892546972,7.733333333333333,14.827380277139191,160.39745391845778
+01.1250_+035.0250,7,157.29828860759736,8.8,14.23824804025742,147.67830103556383
+01.1250_+035.0250,8,145.55258526802064,9.433333333333334,14.343838898169968,151.38937810262112
+01.1250_+035.0250,9,91.35864528020224,8.033333333333333,15.045491816202814,164.69357523600326
+01.1250_+035.0250,10,148.47630111773807,8.166666666666666,15.57791007120551,185.0211726379401
+01.1250_+035.0250,11,88.7551961282889,6.5,15.645888476195188,178.19731038411535
+01.1250_+035.0250,12,28.67941602112648,3.0,15.883501938850678,186.01125961303785
+01.1250_+035.0750,1,28.64872339963913,3.1,16.472704175039883,201.72231007893944
+01.1250_+035.0750,2,40.29592317740123,3.6666666666666665,17.24695938754489,205.4914706420905
+01.1250_+035.0750,3,83.49271466732026,6.2,17.346491791783304,231.46000813802144
+01.1250_+035.0750,4,162.09808756907782,11.366666666666667,16.52881670139456,206.36149922688884
+01.1250_+035.0750,5,188.0035940448443,9.0,15.71296401211867,190.1940766906745
+01.1250_+035.0750,6,134.33310709396997,8.266666666666667,14.827380277139191,160.39745391845778
+01.1250_+035.0750,7,169.72594041029612,8.3,14.23824804025742,147.67830103556383
+01.1250_+035.0750,8,167.2231024424235,9.066666666666666,14.343838898169968,151.38937810262112
+01.1250_+035.0750,9,106.98106864293416,7.6,15.045491816202814,164.69357523600326
+01.1250_+035.0750,10,141.8723653992017,7.766666666666667,15.57791007120551,185.0211726379401
+01.1250_+035.0750,11,85.34896608541409,6.266666666666667,15.645888476195188,178.19731038411535
+01.1250_+035.0750,12,35.08600425060528,2.933333333333333,15.883501938850678,186.01125961303785
+01.1250_+035.1250,1,28.86049124797185,2.966666666666667,17.470677895357962,232.39963267008525
+01.1250_+035.1250,2,36.95710113048553,3.3,18.27058751968068,234.8596350097663
+01.1250_+035.1250,3,88.16915656725565,6.233333333333333,18.29450016431913,260.2017105102545
+01.1250_+035.1250,4,175.0280749519666,11.4,17.383077949947808,229.74677632649824
+01.1250_+035.1250,5,190.156981959939,8.633333333333333,16.576354556613527,213.9375968933112
+01.1250_+035.1250,6,144.79676610628763,7.866666666666666,15.713831919210948,183.787493642172
+01.1250_+035.1250,7,180.5384035587311,7.633333333333334,15.106974151228515,171.20337941487696
+01.1250_+035.1250,8,186.17093935807543,8.533333333333333,15.201645797811546,174.3878832499192
+01.1250_+035.1250,9,116.28836668332418,7.466666666666667,15.92705603422945,187.34611923217847
+01.1250_+035.1250,10,147.38472851316135,6.9,16.374399871552757,206.7883517456061
+01.1250_+035.1250,11,92.25865318427483,6.1,16.467959331229917,201.66264216105225
+01.1250_+035.1250,12,40.89085280343813,2.7333333333333334,16.81957629760963,214.71262486775777
+01.1250_+035.1750,1,32.16889767646789,3.1,17.470677895357962,232.39963267008525
+01.1250_+035.1750,2,41.97317271232605,3.333333333333333,18.27058751968068,234.8596350097663
+01.1250_+035.1750,3,102.25579875310262,6.066666666666666,18.29450016431913,260.2017105102545
+01.1250_+035.1750,4,192.13044029076892,11.4,17.383077949947808,229.74677632649824
+01.1250_+035.1750,5,208.65261389662825,8.8,16.576354556613527,213.9375968933112
+01.1250_+035.1750,6,152.24464551607767,7.266666666666667,15.713831919210948,183.787493642172
+01.1250_+035.1750,7,192.14003524780276,7.4,15.106974151228515,171.20337941487696
+01.1250_+035.1750,8,215.2606940428416,7.633333333333334,15.201645797811546,174.3878832499192
+01.1250_+035.1750,9,122.48322042226792,6.766666666666667,15.92705603422945,187.34611923217847
+01.1250_+035.1750,10,177.00700883865358,6.8,16.374399871552757,206.7883517456061
+01.1250_+035.1750,11,109.61870640292764,6.3,16.467959331229917,201.66264216105225
+01.1250_+035.1750,12,45.22541861480956,2.8666666666666667,16.81957629760963,214.71262486775777
+01.1250_+035.2250,1,38.9387642900149,3.2666666666666666,17.393317694305114,229.16936462402404
+01.1250_+035.2250,2,52.13497754335403,3.5,18.20090085887232,231.87540201822983
+01.1250_+035.2250,3,131.5853340466817,6.033333333333333,18.231980125536648,257.29150466919003
+01.1250_+035.2250,4,221.0329890171687,11.066666666666666,17.429626072777673,230.96707534790124
+01.1250_+035.2250,5,221.53385941262047,8.833333333333334,16.773150014022804,221.77269566853903
+01.1250_+035.2250,6,161.7337284843127,7.4,15.895485926734109,194.72910446167077
+01.1250_+035.2250,7,217.63698824246725,6.866666666666666,15.241956877623007,183.1307664998379
+01.1250_+035.2250,8,233.3481079419454,7.2,15.392497962350072,186.5190738423672
+01.1250_+035.2250,9,138.2749038418134,6.466666666666667,16.165470838193567,197.21859736124756
+01.1250_+035.2250,10,230.3474641640981,6.366666666666666,16.406430071485538,206.3901992797858
+01.1250_+035.2250,11,120.17678146511317,6.466666666666667,16.274866159933616,193.2338141886401
+01.1250_+035.2250,12,46.86380513789869,2.8,16.641702963716266,207.81601984659892
+01.1250_+035.2750,1,36.634328011671705,3.2,17.393317694305114,229.16936462402404
+01.1250_+035.2750,2,46.24084992011388,3.333333333333333,18.20090085887232,231.87540201822983
+01.1250_+035.2750,3,106.9959123134613,5.433333333333334,18.231980125536648,257.29150466919003
+01.1250_+035.2750,4,198.10127985080084,10.8,17.429626072777673,230.96707534790124
+01.1250_+035.2750,5,214.46822081208228,8.2,16.773150014022804,221.77269566853903
+01.1250_+035.2750,6,155.11172037919363,7.366666666666666,15.895485926734109,194.72910446167077
+01.1250_+035.2750,7,195.4144424438477,7.033333333333333,15.241956877623007,183.1307664998379
+01.1250_+035.2750,8,216.0878644784292,7.1,15.392497962350072,186.5190738423672
+01.1250_+035.2750,9,122.64848540922006,6.5,16.165470838193567,197.21859736124756
+01.1250_+035.2750,10,209.46123530467352,5.866666666666666,16.406430071485538,206.3901992797858
+01.1250_+035.2750,11,123.63290313457448,6.133333333333334,16.274866159933616,193.2338141886401
+01.1250_+035.2750,12,49.252320579552055,2.933333333333333,16.641702963716266,207.81601984659892
+01.1750_+034.7750,1,30.16522680123647,3.4,20.67244997127085,344.9868751525884
+01.1750_+034.7750,2,39.82868538697561,4.066666666666666,21.463141898764388,335.49534367879306
+01.1750_+034.7750,3,87.86888566414515,7.666666666666667,21.266291071437195,364.31166005452536
+01.1750_+034.7750,4,168.39453664620717,13.0,19.807929205011472,311.7576402791349
+01.1750_+034.7750,5,174.40973087151846,11.466666666666669,18.675977757498394,286.2023567199713
+01.1750_+034.7750,6,135.27532951434452,8.866666666666667,17.69805184470285,248.2590174357105
+01.1750_+034.7750,7,152.91783107916515,9.566666666666666,16.92851006702712,231.61391433715883
+01.1750_+034.7750,8,158.7456963300705,11.633333333333333,17.103685815872705,236.52434158325252
+01.1750_+034.7750,9,115.759982975324,9.266666666666667,18.332699661254903,265.242605336508
+01.1750_+034.7750,10,146.6735114812851,9.633333333333333,18.887411779314828,293.86957397461
+01.1750_+034.7750,11,97.29737998048464,7.266666666666667,19.04585492946485,289.2951805114754
+01.1750_+034.7750,12,40.28947459136446,3.066666666666667,19.847000377750767,321.79605687459366
+01.1750_+034.8250,1,25.189712997277574,3.3,19.79093596687456,313.23041671752986
+01.1750_+034.8250,2,31.96589106718699,3.6666666666666665,20.520112327414942,304.64023981730213
+01.1750_+034.8250,3,80.78476746082306,7.4,20.500519062028584,338.00656519572
+01.1750_+034.8250,4,158.19968529144924,12.433333333333334,19.27742211589108,295.3533196512866
+01.1750_+034.8250,5,170.20192547639212,10.833333333333334,18.09584721664378,267.97280349731506
+01.1750_+034.8250,6,123.86263282696406,8.533333333333333,17.05929723315771,229.9158658345549
+01.1750_+034.8250,7,144.56978022257488,9.233333333333333,16.33548592598208,213.5879734802253
+01.1750_+034.8250,8,151.72624095280966,11.066666666666666,16.464222190200662,217.2497922770189
+01.1750_+034.8250,9,103.50743974049888,9.366666666666667,17.589484690913466,243.80156148274824
+01.1750_+034.8250,10,116.37240515549978,9.566666666666666,18.28091518853302,274.7626510620123
+01.1750_+034.8250,11,78.85731636385123,7.0,18.513158712740324,271.9756523132333
+01.1750_+034.8250,12,38.290762521286766,2.966666666666667,19.135010272884063,296.8025672912603
+01.1750_+034.8750,1,22.668405894438425,3.4,19.79093596687456,313.23041671752986
+01.1750_+034.8750,2,29.14073175986608,3.6666666666666665,20.520112327414942,304.64023981730213
+01.1750_+034.8750,3,80.93045032819113,7.2,20.500519062028584,338.00656519572
+01.1750_+034.8750,4,159.74865327676136,11.7,19.27742211589108,295.3533196512866
+01.1750_+034.8750,5,174.64693469206492,10.0,18.09584721664378,267.97280349731506
+01.1750_+034.8750,6,120.52213041385016,8.233333333333333,17.05929723315771,229.9158658345549
+01.1750_+034.8750,7,147.65088742574056,9.433333333333334,16.33548592598208,213.5879734802253
+01.1750_+034.8750,8,147.03676555951435,10.4,16.464222190200662,217.2497922770189
+01.1750_+034.8750,9,100.66003088156384,8.833333333333334,17.589484690913466,243.80156148274824
+01.1750_+034.8750,10,119.72958043813703,9.2,18.28091518853302,274.7626510620123
+01.1750_+034.8750,11,82.07734278291464,6.7,18.513158712740324,271.9756523132333
+01.1750_+034.8750,12,38.843727771137495,3.066666666666667,19.135010272884063,296.8025672912603
+01.1750_+034.9750,1,25.07749174435933,3.2,17.418771323337385,238.79306630452533
+01.1750_+034.9750,2,33.70633160273234,3.4,18.16683982411696,238.81558151245187
+01.1750_+034.9750,3,81.20936889648438,6.366666666666666,18.13433962654471,263.00672836303767
+01.1750_+034.9750,4,169.90516562461852,11.5,17.131806700671202,228.3917922973641
+01.1750_+034.9750,5,176.18753288785618,9.366666666666667,16.227549445586412,209.6892852783209
+01.1750_+034.9750,6,121.4580153743426,7.866666666666666,15.29251997983016,177.83506571451906
+01.1750_+034.9750,7,171.33307354450227,8.8,14.665022566327062,163.9872850036628
+01.1750_+034.9750,8,154.64452964464823,9.833333333333334,14.80102310795939,168.2571546936042
+01.1750_+034.9750,9,101.0707795381546,7.466666666666667,15.684802073725985,187.8666827392586
+01.1750_+034.9750,10,139.85205422639848,8.1,16.22448711463629,209.7020100911465
+01.1750_+034.9750,11,85.83768556714058,6.433333333333334,16.35938818684333,204.92538248698
+01.1750_+034.9750,12,36.21052350609098,2.8666666666666667,16.790960041169214,221.637946421306
+01.1750_+035.0250,1,25.062471969922385,3.066666666666667,16.472704175039883,201.72231007893944
+01.1750_+035.0250,2,40.7730173667272,3.5,17.24695938754489,205.4914706420905
+01.1750_+035.0250,3,72.67842454512915,6.333333333333333,17.346491791783304,231.46000813802144
+01.1750_+035.0250,4,145.85294438203175,11.366666666666667,16.52881670139456,206.36149922688884
+01.1750_+035.0250,5,166.64265144666035,9.0,15.71296401211867,190.1940766906745
+01.1750_+035.0250,6,100.45452322165173,7.733333333333333,14.827380277139191,160.39745391845778
+01.1750_+035.0250,7,154.04842098553976,8.4,14.23824804025742,147.67830103556383
+01.1750_+035.0250,8,140.55107490221658,9.833333333333334,14.343838898169968,151.38937810262112
+01.1750_+035.0250,9,78.40291676123937,7.066666666666666,15.045491816202814,164.69357523600326
+01.1750_+035.0250,10,146.25455870230994,8.033333333333333,15.57791007120551,185.0211726379401
+01.1750_+035.0250,11,79.43666417772572,6.466666666666667,15.645888476195188,178.19731038411535
+01.1750_+035.0250,12,25.990657265208817,2.9,15.883501938850678,186.01125961303785
+01.1750_+035.1250,1,24.12463200092316,2.9,17.470677895357962,232.39963267008525
+01.1750_+035.1250,2,34.49477214813233,3.1666666666666665,18.27058751968068,234.8596350097663
+01.1750_+035.1250,3,91.47596265474957,6.0,18.29450016431913,260.2017105102545
+01.1750_+035.1250,4,187.88802462418877,10.766666666666667,17.383077949947808,229.74677632649824
+01.1750_+035.1250,5,196.49164467553297,8.233333333333333,16.576354556613527,213.9375968933112
+01.1750_+035.1250,6,154.23147774934768,7.8,15.713831919210948,183.787493642172
+01.1750_+035.1250,7,201.16289275487264,8.1,15.106974151228515,171.20337941487696
+01.1750_+035.1250,8,196.570050684611,8.933333333333334,15.201645797811546,174.3878832499192
+01.1750_+035.1250,9,118.17656118075053,7.0,15.92705603422945,187.34611923217847
+01.1750_+035.1250,10,140.04352964361507,6.8,16.374399871552757,206.7883517456061
+01.1750_+035.1250,11,82.9613851023217,6.166666666666667,16.467959331229917,201.66264216105225
+01.1750_+035.1250,12,39.100018188282654,2.7666666666666666,16.81957629760963,214.71262486775777
+01.1750_+035.1750,1,31.28356177806854,3.0,17.470677895357962,232.39963267008525
+01.1750_+035.1750,2,42.25647706985474,3.466666666666667,18.27058751968068,234.8596350097663
+01.1750_+035.1750,3,99.7718637863795,5.833333333333333,18.29450016431913,260.2017105102545
+01.1750_+035.1750,4,199.63422605196635,10.966666666666669,17.383077949947808,229.74677632649824
+01.1750_+035.1750,5,205.2949632729093,8.433333333333334,16.576354556613527,213.9375968933112
+01.1750_+035.1750,6,160.65330630540848,7.833333333333333,15.713831919210948,183.787493642172
+01.1750_+035.1750,7,197.76969709396363,7.4,15.106974151228515,171.20337941487696
+01.1750_+035.1750,8,223.6843207359314,8.466666666666667,15.201645797811546,174.3878832499192
+01.1750_+035.1750,9,116.3883903861046,6.366666666666666,15.92705603422945,187.34611923217847
+01.1750_+035.1750,10,198.0856099685033,6.633333333333334,16.374399871552757,206.7883517456061
+01.1750_+035.1750,11,116.32774419561028,6.2,16.467959331229917,201.66264216105225
+01.1750_+035.1750,12,43.120518320807605,2.7333333333333334,16.81957629760963,214.71262486775777
+01.2250_+034.9750,1,24.65222454071045,3.0,18.69916569357705,269.616911671957
+01.2250_+034.9750,2,30.899596778551736,3.333333333333333,19.42788703706532,265.5792315673835
+01.2250_+034.9750,3,79.94573309024175,6.3,19.35028752221004,293.4218664550787
+01.2250_+034.9750,4,165.70944425264994,11.666666666666666,18.18601270110523,256.5168525695809
+01.2250_+034.9750,5,175.86998040874798,9.6,17.16795568158553,234.62445373535215
+01.2250_+034.9750,6,120.32721928755444,7.433333333333334,16.225303725489898,201.49005986531657
+01.2250_+034.9750,7,166.44050268332165,8.6,15.53040307567968,187.0571973673509
+01.2250_+034.9750,8,163.24754292170206,9.366666666666667,15.657627593146463,191.13699386596747
+01.2250_+034.9750,9,97.27194848060608,7.133333333333334,16.64676840040422,211.94632695516032
+01.2250_+034.9750,10,127.21861997644106,7.8,17.24289356764928,236.9904968261725
+01.2250_+034.9750,11,80.91781390209992,6.033333333333333,17.403947286959077,233.0393415832528
+01.2250_+034.9750,12,37.605422688809234,2.6333333333333333,17.985748995162282,252.43241597493548
+01.2250_+035.0250,1,25.74537618160248,3.1666666666666665,17.69701804362747,232.79973642985087
+01.2250_+035.0250,2,35.54270457426707,3.1666666666666665,18.479784548915564,233.8089989217129
+01.2250_+035.0250,3,87.22639546791713,6.533333333333333,18.53060707516141,262.94215779622454
+01.2250_+035.0250,4,163.24755151669186,11.433333333333334,17.587089813373744,236.1007853190113
+01.2250_+035.0250,5,182.1456228663524,9.433333333333334,16.708938929513398,219.24638875325584
+01.2250_+035.0250,6,123.3461738228798,7.533333333333333,15.816608611919287,188.7907453918465
+01.2250_+035.0250,7,153.17824861208598,7.433333333333334,15.159616032808946,175.19394882202215
+01.2250_+035.0250,8,168.1913104613622,8.533333333333333,15.279442651810218,178.8759221394864
+01.2250_+035.0250,9,94.86891272068024,6.933333333333334,16.09800103929311,193.76784815470452
+01.2250_+035.0250,10,132.09781394203503,7.3,16.6221196506186,214.73579101562564
+01.2250_+035.0250,11,79.55360025217136,5.8,16.670679690749566,206.05884353637776
+01.2250_+035.0250,12,37.75842439028141,2.533333333333333,17.01375052476018,216.01138788859123
-00.0250_+034.0750,1,54.04877460400264,8.133333333333333,23.76759034775496,419.9053851318365
-00.0250_+034.0750,2,52.64900446633498,7.9,24.3633885248933,400.2805799357104
-00.0250_+034.0750,3,124.8713459789753,15.966666666666669,23.987941619572265,425.5314651489263
-00.0250_+034.0750,4,204.42493823369344,21.0,23.206618983657293,391.1410001118984
-00.0250_+034.0750,5,145.15473719437918,18.9,23.086161921784885,402.5338928222662
-00.0250_+034.0750,6,71.1069710890452,9.166666666666666,22.90976833414151,383.8149246215826
-00.0250_+034.0750,7,43.20561660298457,6.966666666666667,22.69128115937703,388.45032119751033
-00.0250_+034.0750,8,56.21337431669235,10.866666666666667,22.96710681231649,397.2350822448736
-00.0250_+034.0750,9,82.1399167134737,13.2,23.510457907782705,400.0885116577154
-00.0250_+034.0750,10,109.33293990890184,16.2,23.293684618276533,405.9500976562505
-00.0250_+034.0750,11,132.58343485395113,15.933333333333334,22.9253884400262,382.3461575826015
-00.0250_+034.0750,12,88.89429345528285,10.666666666666666,23.22277261467394,402.7466076660161
-00.0250_+034.1250,1,55.43403205871582,8.3,23.080789517501785,408.1102828470872
-00.0250_+034.1250,2,52.858069491386416,7.933333333333334,23.755431675245443,391.3489269002285
-00.0250_+034.1250,3,127.05823831558229,15.833333333333334,23.39980545385766,416.2495197550462
-00.0250_+034.1250,4,202.57226095994312,21.2,22.646267511579754,381.80913681030336
-00.0250_+034.1250,5,162.87410825093588,19.33333333333333,22.453537733836853,389.8660481770839
-00.0250_+034.1250,6,72.66657616098722,9.366666666666667,22.174433047683163,367.80576985677146
-00.0250_+034.1250,7,42.23511375834544,7.2,22.044488764663765,375.5588691711431
-00.0250_+034.1250,8,58.74498274326324,10.933333333333334,22.434281273982023,388.2543866475429
-00.0250_+034.1250,9,90.44856255998214,13.533333333333331,23.00165464895745,392.42592188517307
-00.0250_+034.1250,10,112.54870726366838,16.533333333333335,22.816849888353826,399.7153656005865
-00.0250_+034.1250,11,136.84487316211064,16.133333333333333,22.363827115518102,373.33897374471087
-00.0250_+034.1250,12,92.85899974107744,10.4,22.563571050773817,390.28891774495503
-00.0250_+034.1750,1,56.243212262789406,8.166666666666666,23.080789517501785,408.1102828470872
-00.0250_+034.1750,2,56.67117747068405,7.833333333333333,23.755431675245443,391.3489269002285
-00.0250_+034.1750,3,124.70842924714088,15.8,23.39980545385766,416.2495197550462
-00.0250_+034.1750,4,207.763010708491,21.2,22.646267511579754,381.80913681030336
-00.0250_+034.1750,5,165.8377426067988,19.433333333333334,22.453537733836853,389.8660481770839
-00.0250_+034.1750,6,79.16400196750959,10.066666666666666,22.174433047683163,367.80576985677146
-00.0250_+034.1750,7,47.99501701320211,7.633333333333334,22.044488764663765,375.5588691711431
-00.0250_+034.1750,8,67.77078977028529,11.466666666666669,22.434281273982023,388.2543866475429
-00.0250_+034.1750,9,102.78471287886302,13.966666666666669,23.00165464895745,392.42592188517307
-00.0250_+034.1750,10,124.5393067051967,16.866666666666667,22.816849888353826,399.7153656005865
-00.0250_+034.1750,11,150.0695088406404,16.433333333333334,22.363827115518102,373.33897374471087
-00.0250_+034.1750,12,96.9008861343066,10.466666666666669,22.563571050773817,390.28891774495503
-00.0250_+034.2250,1,49.97495619257291,8.133333333333333,22.85195327198208,405.4291966756191
-00.0250_+034.2250,2,53.14279375076294,7.933333333333334,23.57744611401864,389.64449325561577
-00.0250_+034.2250,3,120.8304724852244,15.6,23.19586420161752,413.964601898194
-00.0250_+034.2250,4,199.31976722280183,20.9,22.38442045211794,377.9826782735195
-00.0250_+034.2250,5,171.1576643228531,19.566666666666663,22.15146332607475,384.3937146504725
-00.0250_+034.2250,6,81.49739625851313,10.466666666666669,21.86573983298411,362.401362864177
-00.0250_+034.2250,7,48.31300431390604,7.8,21.79938724066624,372.5442520141607
-00.0250_+034.2250,8,73.13740911483765,11.966666666666669,22.23836682295716,386.6129053751633
-00.0250_+034.2250,9,104.47508570750554,14.7,22.82331923590767,391.5588844807949
-00.0250_+034.2250,10,127.66408865352471,17.5,22.642124480927745,399.1987419128424
-00.0250_+034.2250,11,147.55657155116398,16.766666666666666,22.139387734731063,370.6693361918138
-00.0250_+034.2250,12,95.36371564467748,10.6,22.33659316168895,387.4580247497564
-00.0250_+034.2750,1,56.78817752599716,8.1,22.85195327198208,405.4291966756191
-00.0250_+034.2750,2,55.7917153040568,8.166666666666666,23.57744611401864,389.64449325561577
-00.0250_+034.2750,3,132.93744928042094,15.933333333333334,23.19586420161752,413.964601898194
-00.0250_+034.2750,4,213.12901979883512,21.366666666666667,22.38442045211794,377.9826782735195
-00.0250_+034.2750,5,184.7961591521899,20.03333333333333,22.15146332607475,384.3937146504725
-00.0250_+034.2750,6,97.39474988381068,10.966666666666669,21.86573983298411,362.401362864177
-00.0250_+034.2750,7,57.46750822116931,8.2,21.79938724066624,372.5442520141607
-00.0250_+034.2750,8,78.86421684424083,12.2,22.23836682295716,386.6129053751633
-00.0250_+034.2750,9,119.26825736016036,15.233333333333333,22.82331923590767,391.5588844807949
-00.0250_+034.2750,10,125.57112216850122,17.933333333333334,22.642124480927745,399.1987419128424
-00.0250_+034.2750,11,158.6375067094962,16.833333333333332,22.139387734731063,370.6693361918138
-00.0250_+034.2750,12,97.04018046855929,10.633333333333333,22.33659316168895,387.4580247497564
-00.0250_+034.3250,1,60.66698130965233,8.033333333333333,22.901768372648515,407.0466226704921
-00.0250_+034.3250,2,58.824024840195975,8.133333333333333,23.6440450440226,391.02291646321663
-00.0250_+034.3250,3,139.00494323968888,15.8,23.266282408382768,416.4011195373541
-00.0250_+034.3250,4,223.10534328222275,21.433333333333334,22.43016453848948,379.42236150105856
-00.0250_+034.3250,5,193.9272619366646,20.166666666666668,22.1949043437999,385.2085782368984
-00.0250_+034.3250,6,106.59266449610392,11.4,21.901943536687813,362.6095959981288
-00.0250_+034.3250,7,63.90779148439567,8.466666666666667,21.810783620034503,371.3909767150884
-00.0250_+034.3250,8,80.05834802587827,12.666666666666666,22.237139469406543,384.7704228719081
-00.0250_+034.3250,9,127.0898734425505,15.7,22.83313233269589,390.1746152750657
-00.0250_+034.3250,10,131.66057990193366,18.366666666666667,22.671261220679085,399.0136599222824
-00.0250_+034.3250,11,163.5682906548182,16.8,22.173535412682437,371.5978897094733
-00.0250_+034.3250,12,101.06263791720072,11.0,22.370182711420107,388.6327046712245
-00.0250_+034.3750,1,63.41009537776311,8.033333333333333,22.901768372648515,407.0466226704921
-00.0250_+034.3750,2,59.21254130601883,7.733333333333333,23.6440450440226,391.02291646321663
-00.0250_+034.3750,3,143.26065882047018,15.4,23.266282408382768,416.4011195373541
-00.0250_+034.3750,4,226.48362223704652,21.466666666666665,22.43016453848948,379.42236150105856
-00.0250_+034.3750,5,213.06686242818836,20.566666666666663,22.1949043437999,385.2085782368984
-00.0250_+034.3750,6,110.83881114721298,11.7,21.901943536687813,362.6095959981288
-00.0250_+034.3750,7,68.83845037917295,8.333333333333334,21.810783620034503,371.3909767150884
-00.0250_+034.3750,8,89.6392900745074,12.933333333333334,22.237139469406543,384.7704228719081
-00.0250_+034.3750,9,135.82327379408915,16.133333333333333,22.83313233269589,390.1746152750657
-00.0250_+034.3750,10,140.29372117916742,19.133333333333333,22.671261220679085,399.0136599222824
-00.0250_+034.3750,11,179.94054695367814,17.066666666666666,22.173535412682437,371.5978897094733
-00.0250_+034.3750,12,102.6741224249204,11.233333333333333,22.370182711420107,388.6327046712245
-00.0250_+034.4250,1,69.61004704634348,8.433333333333334,23.041143792675403,411.0097518920905
-00.0250_+034.4250,2,62.826409796873726,7.966666666666667,23.8011211099296,394.6214727783208
-00.0250_+034.4250,3,149.2900729258855,15.266666666666667,23.415028190612823,420.6141541035976
