location_key,year,month,rain_mm,rain_days,tmean_c,tmax_c,tmin_c,gdd10
+00.5750_+035.2250,2020,3,210.74071979522705,9,18.37987248410468,23.594381320092,13.676565157982624,267.6996704101569
+00.5750_+035.2250,2020,4,269.7792105674744,20,17.726610755920433,22.69855346679691,13.462319437662757,242.4130935668952
+00.5750_+035.2250,2020,5,132.19784701056778,12,17.374614252069932,21.74095478673138,13.793087670110936,240.7776580810554
+00.5750_+035.2250,2020,6,224.49732941389084,18,16.160632154676648,20.516528320312545,12.978052775065123,202.41871643066477
+00.5750_+035.2250,2020,7,316.8328514099121,13,15.322602803220036,19.462904702463504,12.340597140404498,182.95427856445383
+00.5750_+035.2250,2020,8,320.2154312133789,15,15.808213908697894,20.39879465410786,12.200067630890883,195.2823654174812
+00.5750_+035.2250,2020,9,140.74591612815857,8,16.08612414466006,20.935755411783877,12.269146728515636,198.07353210449287
+00.5750_+035.2250,2020,10,125.2408054471016,14,16.617010104271742,21.15485633111774,13.012031112178704,219.58675537109443
+00.5750_+035.2250,2020,11,149.7824821472168,4,16.997409205966676,21.97473449707036,12.306682840983116,214.22126007080143
+00.5750_+035.2250,2020,12,29.24597549438477,3,17.850354008008082,23.62767845892137,11.699317489131827,237.56843719482487
+00.5750_+035.2750,2015,1,7.120028257369995,2,18.66996675716939,24.642433707944804,12.414467891570098,264.4411132812507
+00.5750_+035.2750,2015,2,8.482844352722168,1,19.52083985464907,26.07413962227957,12.557306453159924,260.840245056153
+00.5750_+035.2750,2015,3,32.506418228149414,3,20.00649695037515,26.44288566343249,13.441864801222325,308.21363220214914
+00.5750_+035.2750,2015,4,193.7699646949768,15,17.684891870286776,22.727568054199253,13.325913492838538,240.8022232055671
+00.5750_+035.2750,2015,5,118.4093713760376,7,17.321679051717126,22.019660014490967,13.35028548702121,238.2341552734382
+00.5750_+035.2750,2015,6,102.29134559631348,6,16.230251630147393,20.86250457763674,12.807655334472656,205.0523986816413
+00.5750_+035.2750,2015,7,129.83479690551758,3,16.548799194828234,21.31196968324724,12.407420792118216,212.6505523681648
+00.5750_+035.2750,2015,8,59.65861463546753,7,16.589323851882796,21.45941093198718,12.170665913243454,211.26619110107487
+00.5750_+035.2750,2015,9,73.39072895050049,5,17.895953665839272,23.102345784505246,12.997314453125,241.4949035644538
+00.5750_+035.2750,2015,10,85.90052032470703,5,18.421796171126918,23.466547123078385,13.688511805380584,265.903413391114
+00.5750_+035.2750,2015,11,92.3984718322754,7,16.717302555508127,21.29541727701826,12.992360432942746,214.31666564941477
+00.5750_+035.2750,2015,12,63.4903564453125,5,16.945675089026054,21.74716609831779,12.149997637348804,215.40603790283276
+00.5750_+035.2750,2016,1,56.42491149902344,4,18.05191385412729,22.930329156691077,13.146216410975342,249.18645629882883
+00.5750_+035.2750,2016,2,8.901432275772095,2,18.95634641537725,24.903052704909783,12.874761857657631,257.7783111572272
+00.5750_+035.2750,2016,3,67.93670082092285,7,20.80881263158659,27.05007225774949,14.05406218497984,327.1140838623054
+00.5750_+035.2750,2016,4,245.22368001937863,16,18.77896325853135,23.775000508626302,14.47003072102865,273.6754684448249
+00.5750_+035.2750,2016,5,159.75479221343994,11,17.120395935222632,21.648860611454158,13.44861755371096,234.0109115600593
+00.5750_+035.2750,2016,6,124.75351047515868,8,16.70902245839443,21.43165079752606,12.783123270670616,213.2216110229499
+00.5750_+035.2750,2016,7,204.23668384552,10,15.70625250621515,20.328975357547904,12.158497275075604,193.5558258056648
+00.5750_+035.2750,2016,8,63.3522162437439,6,15.925600490775196,20.78617593088461,11.557200081117742,191.7660873413093
+00.5750_+035.2750,2016,9,69.70815420150757,7,16.560924720764206,21.677546183268248,12.162011718750025,207.626834106446
+00.5750_+035.2750,2016,10,62.96945667266846,7,17.506153955767275,23.01304163778985,12.05658776067918,233.57925567627024
+00.5750_+035.2750,2016,11,37.49613916873932,6,17.657023429870662,22.86428120930992,12.870148722330724,236.01644897461009
+00.5750_+035.2750,2016,12,9.96343231201172,2,18.323430654054107,24.198954231508367,12.07567158360638,252.25670013427805
+00.5750_+035.2750,2017,1,39.88692092895508,1,19.508082941526997,25.985893790952616,12.64671502882436,288.8054367065437
+00.5750_+035.2750,2017,2,29.429784774780277,1,19.72395522707984,25.88716278076174,13.140575299944205,266.38833312988345
+00.5750_+035.2750,2017,3,34.72182297706604,4,20.699061084050072,26.976847790133604,14.166084338772691,327.7154479980476
+00.5750_+035.2750,2017,4,81.9249324798584,8,20.06920070648181,26.114549763997445,14.292946370442737,306.11244201660224
+00.5750_+035.2750,2017,5,123.81670761108398,7,17.57625188930058,22.2272888183594,13.66608040102068,246.34722290039133
+00.5750_+035.2750,2017,6,65.4812183380127,2,17.706756231519932,22.472077941894558,13.493249003092444,239.47990417480537
+00.5750_+035.2750,2017,7,363.7176537513733,19,16.016400437713912,20.65527717836443,12.358496684412842,201.7134948730476
+00.5750_+035.2750,2017,8,178.65228843688965,11,16.040199554607455,20.60852867864793,12.48676009639621,202.9769760131843
+00.5750_+035.2750,2017,9,123.59392547607422,13,16.36808751424155,21.30432993570963,12.30835978190106,204.19034576416084
+00.5750_+035.2750,2017,10,133.99915432929993,13,17.01234578368485,21.90085606728832,12.622901473506827,225.11824188232487
+00.5750_+035.2750,2017,11,67.78689098358154,5,16.735872565375473,21.63580932617191,12.22590077718104,207.92565155029365
+00.5750_+035.2750,2017,12,13.3611958026886,3,18.36605146674708,24.148138033959185,12.165246582031273,252.85746154785227
+00.5750_+035.2750,2018,1,11.875118255615234,2,18.75172421034944,24.28186015467492,13.197133021200898,270.9243942260749
+00.5750_+035.2750,2018,2,21.9791111946106,3,20.171282818203792,26.59555042811803,13.58886053902762,282.5817535400397
+00.5750_+035.2750,2018,3,141.47947931289673,12,17.249844200380494,22.22130835748493,13.016263211158048,236.18235931396555
+00.5750_+035.2750,2018,4,313.7992157936096,23,16.323270013597266,20.71081848144536,13.121482849121094,207.4845199584968
+00.5750_+035.2750,2018,5,200.5272283554077,16,16.596857714909447,21.24283112556708,12.831731291740198,218.1557174682624
+00.5750_+035.2750,2018,6,231.8237428665161,17,15.754670312669589,20.236728413899755,12.349633280436194,188.79542541503972
+00.5750_+035.2750,2018,7,197.167106628418,7,15.345541008569969,19.58806368920113,11.988990340694327,179.4443374633796
+00.5750_+035.2750,2018,8,137.00684475898743,16,15.759889180173104,20.42118421985259,11.98264809885336,192.2594009399421
+00.5750_+035.2750,2018,9,44.5195541381836,6,17.32112982008198,22.75197652180992,12.197489420572936,224.24198913574287
+00.5750_+035.2750,2018,10,55.38389158248901,5,17.741588272586966,23.04135112147179,12.882585882371473,246.82102355957105
+00.5750_+035.2750,2018,11,17.642366409301758,3,18.174878162807943,23.496432495117237,12.654635620117231,242.2660217285163
+00.5750_+035.2750,2018,12,57.53878459520638,6,17.79242128761871,23.318621038621476,12.35589235367314,242.9549575805671
+00.5750_+035.2750,2019,1,14.653393745422363,3,19.386447278914886,25.60364340505293,12.80119205597913,285.2749496459968
+00.5750_+035.2750,2019,2,8.340660095214844,1,20.51157186599005,26.958615875244163,13.494694737025668,286.346348571778
+00.5750_+035.2750,2019,3,44.88966369628906,1,20.76189101434528,27.207795961441548,13.882262002268192,326.8958984375007
+00.5750_+035.2750,2019,4,99.68102073669434,7,20.711476198832145,26.75806223551433,14.930961100260449,325.3353500366218
+00.5750_+035.2750,2019,5,71.42267036437988,8,18.816252050092142,23.81394988029234,14.080114844537547,277.358003234864
+00.5750_+035.2750,2019,6,151.2608036994934,15,16.25549047258164,20.20563761393231,13.277871195475257,202.252632141114
+00.5750_+035.2750,2019,7,180.35037517547607,8,16.154768346971082,20.49163011120214,12.550343470419648,202.15059051513745
+00.5750_+035.2750,2019,8,216.74070644378665,11,15.860646779050114,20.623925781250023,12.035794953377035,196.22567138671943
+00.5750_+035.2750,2019,9,119.27373600006104,9,16.599187193976547,21.438876342773483,12.722653706868527,212.4229507446296
+00.5750_+035.2750,2019,10,117.1001672744751,8,16.611521267634544,21.37606348837579,12.68362407069054,217.92515716552805
+00.5750_+035.2750,2019,11,113.44371920824052,9,17.031187375386537,21.798997497558616,12.697346496582044,217.44515991211009
+00.5750_+035.2750,2019,12,138.3070902824402,7,16.309336024458673,20.82858305900328,12.329169291834717,204.23519592285223
+00.5750_+035.2750,2020,1,57.2262659072876,4,17.27861963087514,21.98858524445569,12.943766735446104,231.45145568847727
+00.5750_+035.2750,2020,2,22.189218521118164,1,18.19876645844556,23.546410606647385,12.99912835482894,239.9103149414069
+00.5750_+035.2750,2020,3,167.53862380981445,8,18.37987248410468,23.594381320092,13.676565157982624,267.6996704101569
+00.5750_+035.2750,2020,4,261.39745473861694,19,17.726610755920433,22.69855346679691,13.462319437662757,242.4130935668952
+00.5750_+035.2750,2020,5,117.2173240184784,11,17.374614252069932,21.74095478673138,13.793087670110936,240.7776580810554
+00.5750_+035.2750,2020,6,217.8058151602745,17,16.160632154676648,20.516528320312545,12.978052775065123,202.41871643066477
+00.5750_+035.2750,2020,7,295.74685287475586,14,15.322602803220036,19.462904702463504,12.340597140404498,182.95427856445383
+00.5750_+035.2750,2020,8,286.83764839172363,14,15.808213908697894,20.39879465410786,12.200067630890883,195.2823654174812
+00.5750_+035.2750,2020,9,124.79497444629668,9,16.08612414466006,20.935755411783877,12.269146728515636,198.07353210449287
+00.5750_+035.2750,2020,10,100.57689154148102,11,16.617010104271742,21.15485633111774,13.012031112178704,219.58675537109443
+00.5750_+035.2750,2020,11,130.09439277648926,6,16.997409205966676,21.97473449707036,12.306682840983116,214.22126007080143
+00.5750_+035.2750,2020,12,24.304107666015625,3,17.850354008008082,23.62767845892137,11.699317489131827,237.56843719482487
+00.5750_+035.3250,2015,1,6.771012306213379,2,17.288256827733903,22.920469517861648,12.004103432932254,231.5613815307624
+00.5750_+035.3250,2015,2,8.838140487670898,1,18.18788145156134,24.19490476335801,12.25296227591383,230.27013854980527
+00.5750_+035.3250,2015,3,33.604214668273926,4,18.46975772406472,24.54176261655749,12.48161050119711,263.862283325196
+00.5750_+035.3250,2015,4,198.78245544433597,15,16.675660641988202,21.733178710937523,12.495520019531284,213.43048095703196
+00.5750_+035.3250,2015,5,111.49561166763306,7,16.07328565453969,20.65200835197203,12.31123726137224,200.93030700683664
+00.5750_+035.3250,2015,6,100.73558616638184,4,14.744400935702856,19.50287424723308,11.375424702962276,163.3767913818366
+00.5750_+035.3250,2015,7,110.88772583007812,2,14.867799110822888,19.66533665810863,11.105030478200604,167.3710052490241
+00.5750_+035.3250,2015,8,54.47932958602905,6,14.903834730579035,19.74962571667089,10.963656813098568,166.7456802368171
+00.5750_+035.3250,2015,9,69.90717887878418,3,16.291697480943412,21.298313395182333,11.996383158365916,199.4961959838874
+00.5750_+035.3250,2015,10,93.22996044158936,5,17.236818957585285,21.980568965788848,12.875200628465224,230.2644287109382
+00.5750_+035.3250,2015,11,102.03244590759276,8,15.359728770785864,19.76794484456383,11.925800069173192,175.40617370605537
+00.5750_+035.3250,2015,12,66.53011894226074,4,15.652512076593156,20.019894310735936,11.480066902406804,178.24939880371164
+00.5750_+035.3250,2016,1,58.135555267333984,5,16.534487988871888,21.148484556136623,12.039609158423673,204.4154525756843
+00.5750_+035.3250,2016,2,9.790102243423462,2,17.472078051512312,22.83911522174708,12.231165603111547,218.51907196044988
+00.5750_+035.3250,2016,3,68.10467338562012,8,19.489061917540937,25.202569580078148,13.564493290070573,290.8894744873054
+00.5750_+035.3250,2016,4,243.7064156532288,16,17.623738649156394,22.434802754720067,13.574489847819052,240.13938903808665
+00.5750_+035.3250,2016,5,172.38037014007568,11,15.78851957013535,20.188815996723804,12.403288121377273,195.1776138305671
+00.5750_+035.3250,2016,6,127.17148399353027,7,15.189260631137415,19.890361531575536,11.41576487223307,169.98945770263737
+00.5750_+035.3250,2016,7,185.98296737670896,10,14.05450204418554,18.73879296087449,10.571766810263398,146.4346389770514
+00.5750_+035.3250,2016,8,62.29991388320923,5,14.217086020849138,18.897659597089216,10.240132288779025,145.05953369140684
+00.5750_+035.3250,2016,9,67.7554178237915,6,14.960363197326672,19.89467264811202,10.960410054524743,164.09261016845767
+00.5750_+035.3250,2016,10,69.93769931793213,7,16.073276876634168,21.065080999558973,11.458790736044648,194.12001190185617
+00.5750_+035.3250,2016,11,41.59709024429321,6,16.225013881259486,20.978347778320312,11.913181559244832,193.37294006347724
+00.5750_+035.3250,2016,12,10.098409175872805,2,16.728352319040596,22.05581202353204,11.17831991872481,205.58070678711005
+00.5750_+035.3250,2017,1,35.37158966064453,1,18.012151951943622,24.04333427183093,11.68499982280116,244.2205581665046
+00.5750_+035.3250,2017,2,26.24488639831543,1,18.402625474475716,24.23274220057897,12.359464808872817,232.29089813232488
+00.5750_+035.3250,2017,3,34.32679748535156,2,19.406039830689792,25.373965158770204,13.503838126890116,292.6059509277351
+00.5750_+035.3250,2017,4,78.54237461090088,8,18.67250474294036,24.427763875325525,13.295868428548204,265.8544845581061
+00.5750_+035.3250,2017,5,132.1643762588501,8,16.15750083923342,20.703805049773223,12.50933768979968,204.8037124633796
+00.5750_+035.3250,2017,6,60.38209915161133,1,16.257483228047704,21.092190551757824,12.428649393717478,202.8125991821296
+00.5750_+035.3250,2017,7,352.7697196006775,20,14.437338252734094,19.046325978925157,11.112973416236173,158.02592163086007
+00.5750_+035.3250,2017,8,186.61031913757324,11,14.459157992947496,18.9184509277344,11.24392680506554,157.51685485839914
+00.5750_+035.3250,2017,9,114.64105463027954,12,14.912534671359651,19.62238159179691,11.386457316080737,165.13258361816474
+00.5750_+035.3250,2017,10,149.96341371536255,11,15.6356341741419,20.137215694304476,11.831046615108392,185.72315979003972
+00.5750_+035.3250,2017,11,77.96422004699707,5,15.27422705756294,19.794213867187523,11.29627380371096,166.35731506347724
+00.5750_+035.3250,2017,12,15.41319704055786,3,16.981304217923025,22.266431550056723,11.438807136781804,212.89561767578192
+00.5750_+035.3250,2018,1,11.818350791931152,2,17.00115192372317,22.21673219742314,12.075990541519673,221.636013793946
+00.5750_+035.3250,2018,2,20.71923542022705,3,18.397240779513425,24.42454899379186,12.35470025198805,234.9320297241217
+00.5750_+035.3250,2018,3,144.03451871871948,12,15.654584728774124,20.358754114950894,11.81062690980974,188.62540588378977
+00.5750_+035.3250,2018,4,342.8681392669678,23,14.940650113423716,19.312042236328125,11.94202372233076,168.8109893798835
+00.5750_+035.3250,2018,5,215.8814766407013,15,15.354011297738625,19.82644879741053,11.950933936334422,182.5494323730476
+00.5750_+035.3250,2018,6,236.0523457527161,16,14.398827213711172,18.84773763020837,11.290948486328148,152.31951293945377
+00.5750_+035.3250,2018,7,185.26263809204104,7,13.723210804436803,17.97227753669989,10.574196403257304,134.04218750000064
+00.5750_+035.3250,2018,8,143.73973965644836,16,14.08786979593259,18.7178170481036,10.517872767294648,144.291123962403
+00.5750_+035.3250,2018,9,42.36443138122559,6,15.98049125671389,20.97327473958336,11.44832051595057,186.46688690185613
+00.5750_+035.3250,2018,10,59.12655115127564,5,16.502094194965935,21.458561361989663,12.08690057569936,209.97891693115304
+00.5750_+035.3250,2018,11,18.29522943496704,3,16.968462689717626,21.98852488199873,11.906430053710949,208.4243240356452
+00.5750_+035.3250,2018,12,64.48531024483964,6,16.572440083821732,21.867820788968004,11.66156232280116,209.70543823242255
+00.5750_+035.3250,2019,1,14.976535320281982,3,18.06778600959376,23.8748536140688,12.119691221175684,247.91544494628977
+00.5750_+035.3250,2019,2,7.800237655639648,2,19.049265434628467,25.100886099679144,12.674103219168558,248.84985046386785
+00.5750_+035.3250,2019,3,46.44356918334961,1,19.41343671326996,25.530636498235936,13.034547178206935,287.760346984864
+00.5750_+035.3250,2019,4,102.56108510494232,7,19.47362083858917,25.2514658610026,14.06567891438806,289.75717163086006
+00.5750_+035.3250,2019,5,77.11108112335205,7,17.779137424756186,22.66676606209052,13.25609691989041,246.80437622070383
+00.5750_+035.3250,2019,6,150.8163239955902,14,14.807893901401089,18.870099385579465,11.949679056803404,162.29667663574287
+00.5750_+035.3250,2019,7,177.34986114501953,9,14.609363441057098,18.86300541047132,11.324412979618216,157.97704315185615
+00.5750_+035.3250,2019,8,221.12759399414065,12,14.354837282242327,18.941431648500554,10.980963233209422,153.7971206665046
+00.5750_+035.3250,2019,9,110.70242118835448,9,15.09968632592097,19.750422159830748,11.499899800618492,168.75482940673896
+00.5750_+035.3250,2019,10,134.78788948059082,9,15.228614261586188,19.648813358429948,11.669528395129817,175.4342971801765
+00.5750_+035.3250,2019,11,125.02145959436892,10,15.671419037712894,20.134453328450547,11.682045491536485,177.41884918212958
+00.5750_+035.3250,2019,12,135.77613067626953,8,14.929209071333672,19.09102290984123,11.455755713678172,164.23698730468817
+00.5750_+035.3250,2020,1,56.016244888305664,4,15.828993979833513,20.306534108807966,11.909044622605848,189.51788330078196
+00.5750_+035.3250,2020,2,23.115578413009644,2,16.823679465809107,21.705005724676766,12.140856196962602,200.7649978637702
+00.5750_+035.3250,2020,3,169.2813720703125,7,17.170391952350656,22.121669941563766,12.886797308152724,232.63124237060617
+00.5750_+035.3250,2020,4,278.60396814346313,19,16.50063961876765,21.361913553873705,12.497775268554731,207.8953323364265
+00.5750_+035.3250,2020,5,126.17856740951538,11,16.02048171258747,20.28761714812248,12.597577790291098,199.7205215454109
+00.5750_+035.3250,2020,6,215.58487159013748,17,14.805166117350268,19.16023864746097,11.809015401204476,164.53881072998115
+00.5750_+035.3250,2020,7,292.4652318954468,13,13.91976552163402,18.034862198368216,11.116344624180954,142.027371215821
+00.5750_+035.3250,2020,8,301.2223596572876,13,14.397031218005909,18.88835911904613,11.11442300119711,155.30058593750067
+00.5750_+035.3250,2020,9,116.436910033226,10,14.66202203962547,19.335507710774777,11.21624908447268,158.87944488525454
+00.5750_+035.3250,2020,10,109.05148321390152,10,15.228070462134554,19.41854395712579,12.00394936838461,177.04864654541086
+00.5750_+035.3250,2020,11,152.973801612854,6,15.563584878709603,20.10804545084636,11.432460021972702,173.10758209228584
+00.5750_+035.3250,2020,12,28.17675876617432,3,16.528511035057818,21.72839237336194,11.200585445281035,200.82143707275455
+00.5750_+035.3750,2015,1,6.6256396770477295,2,17.288256827733903,22.920469517861648,12.004103432932254,231.5613815307624
+00.5750_+035.3750,2015,2,10.50584888458252,1,18.18788145156134,24.19490476335801,12.25296227591383,230.27013854980527
+00.5750_+035.3750,2015,3,37.29579448699951,3,18.46975772406472,24.54176261655749,12.48161050119711,263.862283325196
+00.5750_+035.3750,2015,4,205.0556993484497,14,16.675660641988202,21.733178710937523,12.495520019531284,213.43048095703196
+00.5750_+035.3750,2015,5,111.79511404037476,7,16.07328565453969,20.65200835197203,12.31123726137224,200.93030700683664
+00.5750_+035.3750,2015,6,100.44853782653809,4,14.744400935702856,19.50287424723308,11.375424702962276,163.3767913818366
+00.5750_+035.3750,2015,7,95.5962371826172,2,14.867799110822888,19.66533665810863,11.105030478200604,167.3710052490241
+00.5750_+035.3750,2015,8,47.753711223602295,5,14.903834730579035,19.74962571667089,10.963656813098568,166.7456802368171
+00.5750_+035.3750,2015,9,62.64562511444092,4,16.291697480943412,21.298313395182333,11.996383158365916,199.4961959838874
+00.5750_+035.3750,2015,10,85.84628200531006,6,17.236818957585285,21.980568965788848,12.875200628465224,230.2644287109382
+00.5750_+035.3750,2015,11,105.37660789489746,7,15.359728770785864,19.76794484456383,11.925800069173192,175.40617370605537
+00.5750_+035.3750,2015,12,65.83263778686523,4,15.652512076593156,20.019894310735936,11.480066902406804,178.24939880371164
+00.5750_+035.3750,2016,1,46.65304565429688,4,16.534487988871888,21.148484556136623,12.039609158423673,204.4154525756843
+00.5750_+035.3750,2016,2,8.010608434677124,2,17.472078051512312,22.83911522174708,12.231165603111547,218.51907196044988
+00.5750_+035.3750,2016,3,69.47930526733398,6,19.489061917540937,25.202569580078148,13.564493290070573,290.8894744873054
+00.5750_+035.3750,2016,4,254.5552883148193,17,17.623738649156394,22.434802754720067,13.574489847819052,240.13938903808665
+00.5750_+035.3750,2016,5,179.4237184524536,11,15.78851957013535,20.188815996723804,12.403288121377273,195.1776138305671
+00.5750_+035.3750,2016,6,124.32997512817384,6,15.189260631137415,19.890361531575536,11.41576487223307,169.98945770263737
+00.5750_+035.3750,2016,7,168.45888900756836,8,14.05450204418554,18.73879296087449,10.571766810263398,146.4346389770514
+00.5750_+035.3750,2016,8,51.2762393951416,2,14.217086020849138,18.897659597089216,10.240132288779025,145.05953369140684
+00.5750_+035.3750,2016,9,59.356411933898926,5,14.960363197326672,19.89467264811202,10.960410054524743,164.09261016845767
+00.5750_+035.3750,2016,10,68.51490020751953,6,16.073276876634168,21.065080999558973,11.458790736044648,194.12001190185617
+00.5750_+035.3750,2016,11,43.589592695236206,6,16.225013881259486,20.978347778320312,11.913181559244832,193.37294006347724
+00.5750_+035.3750,2016,12,9.9613356590271,2,16.728352319040596,22.05581202353204,11.17831991872481,205.58070678711005
+00.5750_+035.3750,2017,1,31.09370994567871,1,18.012151951943622,24.04333427183093,11.68499982280116,244.2205581665046
+00.5750_+035.3750,2017,2,30.80163955688477,1,18.402625474475716,24.23274220057897,12.359464808872817,232.29089813232488
+00.5750_+035.3750,2017,3,36.942548751831055,2,19.406039830689792,25.373965158770204,13.503838126890116,292.6059509277351
+00.5750_+035.3750,2017,4,78.19508457183838,6,18.67250474294036,24.427763875325525,13.295868428548204,265.8544845581061
+00.5750_+035.3750,2017,5,130.51251697540283,8,16.15750083923342,20.703805049773223,12.50933768979968,204.8037124633796
+00.5750_+035.3750,2017,6,58.570274353027344,1,16.257483228047704,21.092190551757824,12.428649393717478,202.8125991821296
+00.5750_+035.3750,2017,7,318.3698396682739,19,14.437338252734094,19.046325978925157,11.112973416236173,158.02592163086007
+00.5750_+035.3750,2017,8,176.09451484680176,9,14.459157992947496,18.9184509277344,11.24392680506554,157.51685485839914
+00.5750_+035.3750,2017,9,99.35148763656616,12,14.912534671359651,19.62238159179691,11.386457316080737,165.13258361816474
+00.5750_+035.3750,2017,10,140.13224411010742,10,15.6356341741419,20.137215694304476,11.831046615108392,185.72315979003972
+00.5750_+035.3750,2017,11,70.33678436279297,5,15.27422705756294,19.794213867187523,11.29627380371096,166.35731506347724
+00.5750_+035.3750,2017,12,17.363564014434814,3,16.981304217923025,22.266431550056723,11.438807136781804,212.89561767578192
+00.5750_+035.3750,2018,1,11.240072250366213,2,17.00115192372317,22.21673219742314,12.075990541519673,221.636013793946
+00.5750_+035.3750,2018,2,19.151816844940186,3,18.397240779513425,24.42454899379186,12.35470025198805,234.9320297241217
+00.5750_+035.3750,2018,3,152.8112120628357,10,15.654584728774124,20.358754114950894,11.81062690980974,188.62540588378977
+00.5750_+035.3750,2018,4,360.343789100647,22,14.940650113423716,19.312042236328125,11.94202372233076,168.8109893798835
+00.5750_+035.3750,2018,5,217.48882627487183,13,15.354011297738625,19.82644879741053,11.950933936334422,182.5494323730476
+00.5750_+035.3750,2018,6,220.77808666229248,16,14.398827213711172,18.84773763020837,11.290948486328148,152.31951293945377
+00.5750_+035.3750,2018,7,161.05398750305176,5,13.723210804436803,17.97227753669989,10.574196403257304,134.04218750000064
+00.5750_+035.3750,2018,8,127.70964431762695,15,14.08786979593259,18.7178170481036,10.517872767294648,144.291123962403
+00.5750_+035.3750,2018,9,35.16448211669922,2,15.98049125671389,20.97327473958336,11.44832051595057,186.46688690185613
+00.5750_+035.3750,2018,10,56.036380767822266,4,16.502094194965935,21.458561361989663,12.08690057569936,209.97891693115304
+00.5750_+035.3750,2018,11,19.403949737548828,3,16.968462689717626,21.98852488199873,11.906430053710949,208.4243240356452
+00.5750_+035.3750,2018,12,72.33020948106423,5,16.572440083821732,21.867820788968004,11.66156232280116,209.70543823242255
+00.5750_+035.3750,2019,1,14.67819881439209,3,18.06778600959376,23.8748536140688,12.119691221175684,247.91544494628977
+00.5750_+035.3750,2019,2,8.153079986572266,2,19.049265434628467,25.100886099679144,12.674103219168558,248.84985046386785
+00.5750_+035.3750,2019,3,50.85816955566406,1,19.41343671326996,25.530636498235936,13.034547178206935,287.760346984864
+00.5750_+035.3750,2019,4,114.2582540512085,8,19.47362083858917,25.2514658610026,14.06567891438806,289.75717163086006
+00.5750_+035.3750,2019,5,70.50089168548584,5,17.779137424756186,22.66676606209052,13.25609691989041,246.80437622070383
+00.5750_+035.3750,2019,6,145.03515529632568,13,14.807893901401089,18.870099385579465,11.949679056803404,162.29667663574287
+00.5750_+035.3750,2019,7,149.87868118286133,5,14.609363441057098,18.86300541047132,11.324412979618216,157.97704315185615
+00.5750_+035.3750,2019,8,194.1269626617432,12,14.354837282242327,18.941431648500554,10.980963233209422,153.7971206665046
+00.5750_+035.3750,2019,9,88.81070899963379,6,15.09968632592097,19.750422159830748,11.499899800618492,168.75482940673896
+00.5750_+035.3750,2019,10,134.74278259277344,8,15.228614261586188,19.648813358429948,11.669528395129817,175.4342971801765
+00.5750_+035.3750,2019,11,125.0991856828332,10,15.671419037712894,20.134453328450547,11.682045491536485,177.41884918212958
+00.5750_+035.3750,2019,12,148.9970302581787,8,14.929209071333672,19.09102290984123,11.455755713678172,164.23698730468817
+00.5750_+035.3750,2020,1,53.36366844177246,4,15.828993979833513,20.306534108807966,11.909044622605848,189.51788330078196
+00.5750_+035.3750,2020,2,26.187822341918945,2,16.823679465809107,21.705005724676766,12.140856196962602,200.7649978637702
+00.5750_+035.3750,2020,3,189.665472984314,11,17.170391952350656,22.121669941563766,12.886797308152724,232.63124237060617
+00.5750_+035.3750,2020,4,294.2220597267151,17,16.50063961876765,21.361913553873705,12.497775268554731,207.8953323364265
+00.5750_+035.3750,2020,5,124.51225686073305,9,16.02048171258747,20.28761714812248,12.597577790291098,199.7205215454109
+00.5750_+035.3750,2020,6,209.73027020692825,15,14.805166117350268,19.16023864746097,11.809015401204476,164.53881072998115
+00.5750_+035.3750,2020,7,273.9504470825196,12,13.91976552163402,18.034862198368216,11.116344624180954,142.027371215821
+00.5750_+035.3750,2020,8,265.48753452301025,14,14.397031218005909,18.88835911904613,11.11442300119711,155.30058593750067
+00.5750_+035.3750,2020,9,98.53051674365996,10,14.66202203962547,19.335507710774777,11.21624908447268,158.87944488525454
+00.5750_+035.3750,2020,10,94.99090886116028,10,15.228070462134554,19.41854395712579,12.00394936838461,177.04864654541086
+00.5750_+035.3750,2020,11,144.00941467285156,4,15.563584878709603,20.10804545084636,11.432460021972702,173.10758209228584
+00.5750_+035.3750,2020,12,30.49720287322998,3,16.528511035057818,21.72839237336194,11.200585445281035,200.82143707275455
+00.5750_+035.4250,2015,1,8.038099527359009,2,20.121149132841367,25.719353263608863,14.650675422914617,315.735444641114
+00.5750_+035.4250,2015,2,10.87317180633545,2,20.99567302522206,26.790888541085398,15.53285642351426,312.5324295043952
+00.5750_+035.4250,2015,3,38.20097541809082,3,21.033425923829498,26.996442536384848,15.315799147082942,345.8397460937507
+00.5750_+035.4250,2015,4,201.8605570793152,14,19.24869395362009,24.44837544759116,14.933766682942746,290.7321319580085
+00.5750_+035.4250,2015,5,122.19109344482422,7,18.75678752365934,23.41237596081152,14.766481264175924,281.7722869873054
+00.5750_+035.4250,2015,6,107.5445432662964,5,17.172176000807156,22.19666595458989,13.1839569091797,230.70934295654365
+00.5750_+035.4250,2015,7,100.66207122802734,2,17.434764521609168,22.47276926348286,13.185329609532516,242.700532531739
+00.5750_+035.4250,2015,8,51.77497053146362,4,17.56207460793121,22.71999265609253,13.185590485603598,246.53653869628977
+00.5750_+035.4250,2015,9,65.6096305847168,4,19.13003298441572,24.27747294108076,14.30469767252606,278.73255920410224
+00.5750_+035.4250,2015,10,92.0662603378296,6,20.049284830401064,24.87907734532513,15.70349593623996,319.0298858642585
+00.5750_+035.4250,2015,11,128.9088649749756,7,17.717796262105253,22.207848612467444,14.198616027832031,246.09696960449287
