yield_kg_ph,year,is_holdout,cv_group,cv_fold,site,district,plant_date,harvest_date,cows,electricity,hh_num,hh_num_under18,owns_cows,owns_electricity,owns_oxen,plot_acres,plot_hectares,wealth_index,can_kg_ph_flagged_outlier,comp_quality_is_missing,comp_wb_pa_flagged_outlier,dap_kg_ph_flagged_outlier,fertility_is_missing,field_gps_flagged_invalid,growing_season_days_flagged,n_kg_ph_is_missing,pest_disease_is_missing,plant_date_doy_is_missing,plot_acres_flagged_outlier,slope_angle_num_is_missing,slope_is_missing,urea_kg_ph_flagged_outlier,uses_hybrid_seed_is_missing,basal_n_share,can_kg_ph,can_kg_ph_winsorized,comp_wb_pa,comp_wb_pa_winsorized,compost_applied,compost_wb_ph,dap_kg_ph,dap_kg_ph_winsorized,hybrid_seed_share,hybridseed_kg_ph,intercrop,intercrop_is_legume,intercrop_type,k2o_kg_ph,lime_kg_ph,lime_kg_ph_winsorized,localseed_kg_ph,n_kg_ph,npk_kg_ph,npk_kg_ph_winsorized,p2o5_kg_ph,plant_date_doy,seed_category,seed_type,seed_type_clean,seed_type_is_mixed,seed_type_primary,topdress_applied,total_nutrient_kg_ph,urea_kg_ph,urea_kg_ph_winsorized,uses_hybrid_seed,drought,chickens,fertility,fertility_ordinal,goats,growing_season_days,hh_num_under5,owns_chickens,owns_goats,weed,FAW,flood,pest_disease
2208.2773,2018,False,kipchimchim,4,kipchimchim,belgut,2018-03-23,2018-10-26,,False,7.0,5.0,True,False,False,0.25,0.101171500980854,-0.060998925396329694,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,227.33659,227.33659,1.0,29.652599,True,True,beans,0.0,0.0,0.0,0.0,40.920586199999995,0.0,0.0,104.57483140000001,82.0,other_hybrid,otherhybrid,other_hybrid,False,other_hybrid,False,145.4954176,0.0,0.0,True,False,,better,1.0,,217.0,0.0,True,False,2.0,,False,True
1138.86,2018,False,olwalo,0,olwalo,kabondo,2018-02-24,2018-07-02,,False,6.0,4.0,True,False,False,0.25,0.101171500980854,-1.0727464368713864,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,True,beans,0.0,0.0,0.0,19.7684,0.0,0.0,0.0,0.0,55.0,local,localmaize,local,False,local,False,0.0,0.0,0.0,False,False,,better,1.0,,128.0,1.0,False,False,1.0,,True,True
2611.0447,2018,False,mwomo,1,mwomo,chwele,2018-03-05,2018-07-06,,False,6.0,4.0,True,False,False,0.25,0.101171500980854,-1.1027826517389485,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.7346938838614968,30.888124,30.888124,0.0,0.0,False,0.0,123.5525,123.5525,1.0,24.710501,False,,,0.0,0.0,0.0,0.0,30.270362239999997,0.0,0.0,56.83415,64.0,hybrid_branded,wh_505,wh_505,False,wh_505,True,87.10451223999999,0.0,0.0,True,False,,worse,-1.0,,123.0,0.0,False,True,2.0,,False,False
7152.5967,2018,False,biribiriet,4,biribiriet,kabiyet,2018-03-15,2018-12-12,,False,3.0,1.0,True,False,False,1.5,0.607029020786285,-0.060998925396329694,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,247.105,247.105,1.0,28.005232,True,True,beans,0.0,0.0,0.0,0.0,44.478899999999996,0.0,0.0,113.6683,74.0,hybrid_branded,h_6213,h_6213,False,h_6213,False,158.1472,0.0,0.0,True,True,,better,1.0,,272.0,1.0,True,False,2.0,,True,True
2062.4478,2018,False,kibabii,2,kibabii,chwele,2018-04-08,2018-07-25,,True,6.0,3.0,False,True,False,0.5,0.202343001961708,0.09971903719845839,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.8737864033039595,24.710501,24.710501,0.0,0.0,False,0.0,247.105,247.105,1.0,49.421001,True,True,beans,0.0,0.0,0.0,0.0,50.90363026,0.0,0.0,113.6683,98.0,other_hybrid,otherhybrid,other_hybrid,False,other_hybrid,True,164.57193026,0.0,0.0,True,False,,worse,-1.0,,108.0,2.0,True,False,2.0,,False,True
1319.411,2018,False,keboye,2,keboye,suneka,2018-03-10,2018-07-22,,False,4.0,2.0,False,False,False,0.5,0.202343001961708,-1.6889830021043715,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.5806451653961406,29.652599,29.652599,0.0,0.0,False,0.0,59.305199,59.305199,0.0,0.0,False,,,0.0,0.0,0.0,19.7684,18.38461156,0.0,0.0,27.280391540000004,69.0,local,localmaize,local,False,local,True,45.66500310000001,0.0,0.0,False,False,,same,0.0,,134.0,1.0,True,False,1.0,,False,True
2631.8779,2018,False,osorongai,0,osorongai,matete,2018-03-12,2018-08-26,,False,9.0,7.0,False,False,False,0.5,0.202343001961708,-1.6889830021043715,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.5806451652319079,61.776249,61.776249,0.0,0.0,False,0.0,123.5525,123.5525,1.0,24.710501,True,True,beans,0.0,0.0,0.0,0.0,38.30127474,0.0,0.0,56.83415,71.0,hybrid_branded,pioneer_p3812w ,pioneer_p3812w,False,pioneer_p3812w,True,95.13542473999999,0.0,0.0,True,False,,worse,-1.0,,167.0,2.0,True,False,0.0,,False,False
2833.2615,2018,False,madungu,4,madungu,gem,2018-03-10,2018-07-15,,False,3.0,2.0,False,False,False,0.25,0.101171500980854,-0.8249405366301048,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,29.652599,29.652599,0.0,0.0,True,True,beans,0.0,0.0,0.0,39.5368,5.33746782,0.0,0.0,13.64019554,69.0,local,localmaize,local,False,local,False,18.97766336,0.0,0.0,False,False,,same,0.0,,127.0,0.0,True,False,1.0,,True,True
3652.6848,2018,False,nyamwari,2,nyamwari,suneka,2018-03-15,2018-07-20,,False,11.0,9.0,True,False,False,0.5,0.202343001961708,-0.060998925396329694,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.5806451652319079,61.776249,61.776249,0.0,0.0,False,0.0,123.5525,123.5525,1.0,24.710501,True,True,beans,0.0,0.0,0.0,0.0,38.30127474,0.0,0.0,56.83415,74.0,hybrid_branded,pioneer_p3812w ,pioneer_p3812w,False,pioneer_p3812w,True,95.13542473999999,0.0,0.0,True,False,,same,0.0,,127.0,3.0,True,False,2.0,,False,False
708.31537,2018,False,hakati,4,hakati,busia,2018-03-15,2018-07-15,,False,6.0,4.0,True,False,False,0.375,0.151757255196571,-0.3466219463025067,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,True,beans,0.0,0.0,0.0,13.178934,0.0,0.0,0.0,0.0,74.0,local,localmaize,local,False,local,False,0.0,0.0,0.0,False,False,,better,1.0,,122.0,1.0,False,False,1.0,,True,False
1597.1816,2018,False,kidundu,0,kidundu,vihiga,2018-02-18,2018-09-15,,False,8.0,5.0,False,False,False,0.125,0.050585750490427,-0.8249405366301048,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8470588235294118,4.9421,4.9421,24.0,24.0,True,59.3052,39.5368,39.5368,0.0,0.0,True,True,beans,0.0,0.0,0.0,19.7684,8.40157,0.0,0.0,18.186928,49.0,local,localmaize,local,False,local,True,26.588498,0.0,0.0,False,False,,same,0.0,,209.0,0.0,True,False,1.0,,False,False
1215.2469,2018,False,busibwabo,4,busibwabo,nambale,2018-03-05,2018-07-02,,False,4.0,2.0,True,False,False,0.25,0.101171500980854,-0.9250413908705962,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,59.305199,59.305199,1.0,39.5368,True,True,beans,0.0,0.0,0.0,0.0,10.67493582,0.0,0.0,27.280391540000004,64.0,hybrid_branded,wh_505,wh_505,False,wh_505,False,37.955327360000005,0.0,0.0,True,True,,worse,-1.0,,119.0,0.0,True,False,3.0,,False,False
2562.4351,2018,False,naporora,4,naporora,kimilili,2018-04-04,2018-08-24,,False,5.0,3.0,True,False,False,0.5,0.202343001961708,0.7730073252103752,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.679245288438696,14.8263,14.8263,0.0,0.0,False,0.0,98.842003,98.842003,1.0,24.710501,True,True,beans,0.0,0.0,0.0,0.0,26.193130586,0.0,0.0,45.46732138,94.0,other_hybrid,otherhybrid,other_hybrid,False,other_hybrid,True,71.660451966,9.8842001,9.8842001,True,False,,worse,-1.0,,142.0,0.0,True,True,2.0,,False,False
2083.2805,2018,False,nyarach,4,nyarach,rongo,2018-03-18,2018-08-09,,False,6.0,4.0,True,False,False,0.5,0.202343001961708,-0.060998925396329694,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,19.7684,0.0,0.0,0.0,0.0,77.0,local,localmaize,local,False,local,False,0.0,0.0,0.0,False,False,,better,1.0,,144.0,2.0,True,False,1.0,,True,False
1138.86,2018,False,emabwi,0,emabwi,gem,2018-03-12,2018-08-20,,False,4.0,2.0,True,False,False,0.5,0.202343001961708,-0.060998925396329694,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.5806451652319079,61.776249,61.776249,30.0,30.0,True,74.1315,123.5525,123.5525,1.0,24.710501,True,True,beans,0.0,0.0,0.0,0.0,38.30127474,0.0,0.0,56.83415,71.0,hybrid_branded,dk_8031,dk_8031,False,dk_8031,True,95.13542473999999,0.0,0.0,True,False,,same,0.0,,161.0,0.0,True,False,1.0,,False,True
2694.376,2018,False,nabikoto,4,nabikoto,kimilili,2018-03-16,2018-08-23,,False,6.0,4.0,True,False,False,2.5,1.01171505451202,1.4991318157792548,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,98.842003,98.842003,1.0,19.7684,True,True,beans,0.0,0.0,0.0,0.0,17.79156054,0.0,0.0,45.46732138,75.0,other_hybrid,otherhybrid,other_hybrid,False,other_hybrid,False,63.25888192,0.0,0.0,True,False,,better,1.0,,160.0,0.0,True,True,2.0,,False,True
298.60355,2018,False,kabuodo,1,kabuodo,busia,2018-03-25,2018-08-20,,False,6.0,4.0,False,False,False,0.25,0.101171500980854,-0.8249405366301048,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,True,beans,0.0,0.0,0.0,39.5368,0.0,0.0,0.0,0.0,84.0,local,localmaize,local,False,local,False,0.0,0.0,0.0,False,False,,same,0.0,,148.0,2.0,True,False,2.0,,False,True
3534.6326,2018,False,mangana,4,mangana,webuye,2018-03-10,2018-07-08,,False,6.0,1.0,True,False,False,4.0,1.61874401569366,1.4991318157792548,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.18749999999999997,370.6575,370.6575,0.0,0.0,False,0.0,123.5525,123.5525,0.4444444524382474,12.35525,True,True,beans,0.0,0.0,0.0,15.444062,118.6104,0.0,0.0,56.83415,69.0,mixed,h_614d localmaize,h_614d local,True,h_614d,True,175.44455,0.0,0.0,True,False,,same,0.0,,120.0,0.0,True,True,2.0,,False,True
3138.8093,2018,False,kabongo,3,kabongo,kabiyet,2018-03-08,2018-11-11,,False,5.0,1.0,True,False,False,0.25,0.101171500980854,0.6651255651725504,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,247.105,247.105,1.0,19.7684,False,,,0.0,0.0,0.0,0.0,44.478899999999996,0.0,0.0,113.6683,67.0,hybrid_branded,h_6213,h_6213,False,h_6213,False,158.1472,0.0,0.0,True,False,,same,0.0,,248.0,1.0,True,False,1.0,,True,True
652.76117,2018,False,namawanga,0,namawanga,kimilili,2018-03-05,2018-09-24,,False,4.0,2.0,False,False,False,0.25,0.101171500980854,-0.8249405366301048,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,59.305199,59.305199,1.0,29.652599,True,True,beans,0.0,0.0,0.0,0.0,10.67493582,0.0,0.0,27.280391540000004,64.0,hybrid_branded,h_6213,h_6213,False,h_6213,False,37.955327360000005,0.0,0.0,True,False,,same,0.0,,203.0,2.0,True,False,2.0,,True,True
2777.7073,2018,False,kawere,4,kawere,rachuonyo,2018-03-08,2018-07-17,,False,3.0,1.0,True,False,False,0.25,0.101171500980854,-0.060998925396329694,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,123.5525,123.5525,1.0,24.710501,True,True,beans,0.0,247.105,247.105,0.0,22.239449999999998,0.0,0.0,56.83415,67.0,hybrid_branded,sc_duma_43,sc_duma_43,False,sc_duma_43,False,79.0736,0.0,0.0,True,False,,better,1.0,,131.0,0.0,True,False,2.0,,False,True
4499.8862,2018,False,kiminini,2,kiminini,ndalu,2018-03-12,2018-09-16,,False,4.0,2.0,True,False,False,2.0,0.809372007846832,-0.9250413908705962,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,61.776249,61.776249,1.0,18.532875,True,True,beans,0.0,0.0,0.0,0.0,11.11972482,0.0,0.0,28.41707454,71.0,hybrid_branded,h_6213,h_6213,False,h_6213,False,39.53679936,0.0,0.0,True,False,,same,0.0,,188.0,0.0,True,False,2.0,,True,False
6972.0454,2018,False,biribiriet,4,biribiriet,kabiyet,2018-03-14,2018-09-15,,True,5.0,3.0,True,True,False,1.5,0.607029020786285,-0.14808686304282329,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,205.92084,205.92084,1.0,32.947334,True,True,beans,0.0,0.0,0.0,0.0,37.0657512,0.0,0.0,94.7235864,73.0,hybrid_branded,h_6213,h_6213,False,h_6213,False,131.7893376,0.0,0.0,True,False,,same,0.0,,185.0,1.0,False,False,1.0,,False,False
5465.1392,2018,False,bushieni,1,bushieni,butere,2018-03-02,2018-06-21,,False,6.0,3.0,True,False,False,0.75,0.303514510393143,0.6651255651725504,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,26.666666,26.666666,True,65.89466501929999,19.7684,19.7684,1.0,13.178934,True,True,beans,0.0,0.0,0.0,0.0,3.558312,0.0,0.0,9.093464,61.0,hybrid_branded,dk_8031,dk_8031,False,dk_8031,False,12.651776000000002,0.0,0.0,True,False,,better,1.0,,111.0,1.0,True,False,1.0,,False,False
555.5415,2018,False,sagero,2,sagero,migori,2018-03-04,2018-08-03,,True,8.0,5.0,False,True,False,0.25,0.101171500980854,0.09971903719845839,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,247.105,247.105,1.0,39.5368,False,,,0.0,0.0,0.0,0.0,44.478899999999996,0.0,0.0,113.6683,63.0,hybrid_branded,sc_duma_43,sc_duma_43,False,sc_duma_43,False,158.1472,0.0,0.0,True,,,,,,152.0,1.0,True,False,,,,False
1458.2964,2018,False,shitoli,4,shitoli,kakamega_south,2018-03-18,2018-06-20,,False,4.0,2.0,True,False,False,0.1253,0.0507071539759636,-0.9250413908705962,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,78.884277,78.884277,0.0,0.0,True,True,beans,0.0,0.0,0.0,29.581604,14.19916986,0.0,0.0,36.286767420000004,77.0,local,localmaize,local,False,local,False,50.48593728,0.0,0.0,False,False,,same,0.0,,94.0,1.0,True,False,1.0,,False,True
1340.2438,2018,False,muyala,2,muyala,nambale,2018-03-05,2018-08-09,,False,4.0,2.0,False,False,False,0.5,0.202343001961708,-0.8549767514976666,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.5806451612903225,19.7684,19.7684,0.0,0.0,False,0.0,39.5368,39.5368,1.0,19.7684,True,True,beans,0.0,0.0,0.0,0.0,12.256408,0.0,0.0,18.186928,64.0,hybrid_branded,dk_9089,dk_9089,False,dk_9089,True,30.443336000000002,0.0,0.0,True,False,,better,1.0,,157.0,2.0,True,True,2.0,,False,True
3972.1216,2018,False,bushieni,1,bushieni,butere,2018-03-25,2018-06-19,,False,5.0,2.0,True,False,False,0.75,0.303514510393143,0.6651255651725504,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.47999999909812774,69.1894,69.1894,0.0,0.0,False,0.0,92.252533,92.252533,1.0,24.710501,True,True,beans,0.0,0.0,0.0,0.0,34.59469994,0.0,0.0,42.43616518,84.0,hybrid_branded,dk_8031,dk_8031,False,dk_8031,True,77.03086512,0.0,0.0,True,False,,same,0.0,,86.0,1.0,True,False,1.0,,False,False
2749.9302,2018,False,ringa,4,ringa,rachuonyo,2018-03-17,2018-08-13,,False,7.0,5.0,True,False,False,0.5,0.202343001961708,0.7730073252103752,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,197.68401,197.68401,0.0,0.0,True,True,beans,0.0,98.842003,98.842003,69.1894,35.5831218,0.0,0.0,90.9346446,76.0,local,localmaize,local,False,local,False,126.5177664,0.0,0.0,False,False,,same,0.0,,149.0,1.0,True,True,2.0,,True,False
3124.9209,2018,False,kibisi,4,kibisi,kimilili,2018-04-08,2018-09-19,,False,6.0,4.0,True,False,False,0.5,0.202343001961708,-0.060998925396329694,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,123.5525,123.5525,1.0,24.710501,True,True,beans,0.0,0.0,0.0,0.0,22.239449999999998,0.0,0.0,56.83415,98.0,hybrid_branded,h_6213,h_6213,False,h_6213,False,79.0736,0.0,0.0,True,False,,same,0.0,,164.0,0.0,True,False,2.0,,False,True
5847.0737,2018,False,kabuoro,1,kabuoro,rongo,2018-02-24,2018-08-25,,False,10.0,6.0,True,False,False,0.25,0.101171500980854,-0.9250413908705962,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,98.842003,98.842003,1.0,24.710501,True,True,beans,0.0,247.105,247.105,0.0,17.79156054,0.0,0.0,45.46732138,55.0,hybrid_branded,sc_duma_43,sc_duma_43,False,sc_duma_43,False,63.25888192,0.0,0.0,True,False,,same,0.0,,182.0,1.0,True,False,2.0,,True,False
1736.067,2018,False,kiagware,3,kiagware,borabu,2018-03-20,2018-08-23,,False,4.0,2.0,True,False,False,0.125,0.050585750490427,-0.060998925396329694,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,79.073601,79.073601,1.0,39.5368,True,True,beans,0.0,0.0,0.0,0.0,14.233248179999999,0.0,0.0,36.37385646,79.0,hybrid_branded,h_614d,h_614d,False,h_614d,False,50.607104639999996,0.0,0.0,True,False,,same,0.0,,156.0,1.0,True,False,1.0,,False,True
3680.4622,2018,False,kakamwe,2,kakamwe,lugari,2018-03-30,2018-09-07,,False,6.0,4.0,False,False,False,0.25,0.101171500980854,-2.7007305135794284,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,247.105,247.105,1.0,29.652599,True,True,beans,0.0,0.0,0.0,0.0,44.478899999999996,0.0,0.0,113.6683,89.0,hybrid_branded,h_6213,h_6213,False,h_6213,False,158.1472,0.0,0.0,True,False,,same,0.0,,161.0,1.0,False,False,2.0,,False,True
1749.9557,2018,False,nyaisero,3,nyaisero,borabu,2018-02-26,2018-08-10,,False,4.0,2.0,True,False,False,0.125,0.050585750490427,-1.0727464368713864,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9326424889533259,4.9421,4.9421,0.0,0.0,False,0.0,98.842003,98.842003,1.0,39.5368,True,True,beans,0.0,0.0,0.0,0.0,19.07650654,0.0,0.0,45.46732138,57.0,hybrid_branded,h_6213,h_6213,False,h_6213,True,64.54382792,0.0,0.0,True,False,,worse,-1.0,,165.0,1.0,False,False,2.0,,False,False
4090.1741,2018,False,nabikoto,4,nabikoto,kimilili,2018-03-10,2018-09-20,,True,4.0,3.0,False,True,False,0.25,0.101171500980854,-0.7643234282758082,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,59.305199,59.305199,1.0,24.710501,True,True,beans,0.0,0.0,0.0,0.0,10.67493582,0.0,0.0,27.280391540000004,69.0,hybrid_branded,h_6213,h_6213,False,h_6213,False,37.955327360000005,0.0,0.0,True,False,,better,1.0,,194.0,0.0,True,False,2.0,,False,True
1388.8536,2018,False,kwangamor,1,kwangamor,teso,2018-02-22,2018-08-01,,False,7.0,3.0,False,False,False,0.25,0.101171500980854,-0.8249405366301048,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.7346938838614968,30.888124,30.888124,0.0,0.0,False,0.0,123.5525,123.5525,1.0,24.710501,False,,,0.0,0.0,0.0,0.0,30.270362239999997,0.0,0.0,56.83415,53.0,hybrid_branded,wh_505,wh_505,False,wh_505,True,87.10451223999999,0.0,0.0,True,False,,better,1.0,,160.0,0.0,True,False,3.0,,False,True
3001.3127,2018,False,lukusi,2,lukusi,lugari,2018-04-07,2018-10-09,,False,12.0,8.0,True,False,False,1.0,0.404686003923416,0.6350893503049883,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.0,0.0,20.0,20.0,True,49.421,123.5525,123.5525,1.0,24.710501,True,True,beans,0.0,0.0,0.0,0.0,22.239449999999998,0.0,0.0,56.83415,97.0,hybrid_branded,h_6213,h_6213,False,h_6213,False,79.0736,0.0,0.0,True,False,,same,0.0,,185.0,3.0,True,True,3.0,,False,True
5888.7397,2018,False,eshibinga,2,eshibinga,gem,2018-03-02,2018-07-31,,False,4.0,2.0,True,False,False,1.0,0.404686003923416,0.48738430430419805,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.40909090909090906,123.5525,123.5525,60.0,60.0,True,148.263,123.5525,123.5525,1.0,24.710501,True,True,beans,0.0,0.0,0.0,0.0,54.363099999999996,0.0,0.0,56.83415,61.0,hybrid_branded,dk_9089,dk_9089,False,dk_9089,True,111.19725,0.0,0.0,True,False,,same,0.0,,151.0,0.0,False,True,2.0,,False,False
1083.3059,2018,False,elukhari,3,elukhari,nambale,2018-04-20,2018-08-15,,False,8.0,4.0,True,False,False,0.5,0.202343001961708,0.6651255651725504,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,,0.0,0.0,40.0,40.0,True,98.842,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,14.8263,0.0,0.0,0.0,0.0,110.0,local,localmaize,local,False,local,False,0.0,0.0,0.0,False,False,,same,0.0,,117.0,0.0,True,False,1.0,,False,True
1131.9156,2018,False,ebulonga,1,ebulonga,vihiga,2018-03-17,2018-07-31,,True,5.0,2.0,True,True,False,0.25,0.101171500980854,0.8636606484322337,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.7346938807062585,61.776249,61.776249,60.0,60.0,True,148.263,247.105,247.105,1.0,24.710501,False,,,0.0,0.0,0.0,0.0,60.54072474,0.0,0.0,113.6683,76.0,hybrid_branded,sc_duma_43,sc_duma_43,False,sc_duma_43,True,174.20902474000002,0.0,0.0,True,False,,better,1.0,,136.0,0.0,True,False,2.0,,False,True
791.64661,2018,False,sigot,1,sigot,kabiyet,2018-03-25,2018-10-23,,False,4.0,2.0,False,False,False,1.5,0.607029020786285,-0.09881604606122488,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,123.5525,123.5525,1.0,23.063133,True,True,beans,0.0,0.0,0.0,0.0,22.239449999999998,0.0,0.0,56.83415,84.0,hybrid_branded,h_6213,h_6213,False,h_6213,False,79.0736,0.0,0.0,True,False,,same,0.0,,212.0,0.0,True,False,2.0,,False,False
2345.7737,2018,False,butali,3,butali,matete,2018-03-07,2018-09-26,,True,6.0,4.0,True,True,False,0.75,0.303514510393143,2.423791389607818,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.315789470186645,123.5525,123.5525,0.0,0.0,False,0.0,82.368332,82.368332,1.0,32.947334,True,True,beans,0.0,0.0,0.0,0.0,46.949949759999996,0.0,0.0,37.88943272,66.0,hybrid_branded,h_6213,h_6213,False,h_6213,True,84.83938248,0.0,0.0,True,False,,same,0.0,,203.0,3.0,True,True,2.0,,False,False
1986.0608,2018,False,mukhonje,3,mukhonje,kakamega_south,2018-03-13,2018-07-25,,False,4.0,2.0,True,False,False,0.25,0.101171500980854,0.6651255651725504,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.7346938755789966,24.710501,24.710501,0.0,0.0,False,0.0,98.842003,98.842003,1.0,19.7684,True,True,beans,0.0,0.0,0.0,0.0,24.2162908,0.0,0.0,45.46732138,72.0,hybrid_branded,h_614d,h_614d,False,h_614d,True,69.68361218,0.0,0.0,True,False,,worse,-1.0,,134.0,1.0,True,False,1.0,,True,False
4034.6199,2018,False,soy,0,soy,lugari,2018-04-06,2018-10-04,,True,9.0,6.0,False,True,False,0.5,0.202343001961708,0.09971903719845839,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,123.5525,123.5525,1.0,24.710501,True,True,beans,0.0,617.76251,617.76251,0.0,22.239449999999998,0.0,0.0,56.83415,96.0,hybrid_branded,h_6213,h_6213,False,h_6213,False,79.0736,0.0,0.0,True,False,,same,0.0,,181.0,2.0,True,False,3.0,,True,False
3097.1436,2018,False,mawembili,2,mawembili,hamisi,2018-03-08,2018-08-17,,False,8.0,4.0,True,False,False,0.75,0.303514510393143,0.6651255651725504,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,0.5063291038085148,111.19725,111.19725,0.0,0.0,False,0.0,164.73666,164.73666,1.0,24.710501,True,True,beans,0.0,0.0,0.0,0.0,58.5638838,0.0,0.0,75.77886360000001,67.0,hybrid_branded,h_614d,h_614d,False,h_614d,True,134.3427474,0.0,0.0,True,,,,,,162.0,0.0,True,False,,,,False
3347.1375,2018,False,nakhwana,3,nakhwana,teso,2018-03-15,2018-06-30,,True,7.0,4.0,True,True,False,1.0,0.404686003923416,1.5897851390011135,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,False,0.0,123.5525,123.5525,1.0,24.710501,False,,,0.0,0.0,0.0,0.0,22.239449999999998,0.0,0.0,56.83415,74.0,hybrid_branded,dk_8031,dk_8031,False,dk_8031,False,79.0736,0.0,0.0,True,False,,same,0.0,,107.0,0.0,True,False,2.0,,False,True
4048.5083,2018,False,hakati,4,hakati,busia,2018-03-05,2018-07-20,,False,4.0,2.0,True,False,False,1.0,0.404686003923416,0.6651255651725504,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,29.652599,0.0,0.0,0.0,0.0,64.0,local,localmaize,local,False,local,False,0.0,0.0,0.0,False,False,,better,1.0,,137.0,1.0,True,False,2.0,,False,False
4291.5576,2018,False,bomanyanya,3,bomanyanya,nyamira,2018-03-11,2018-08-11,,False,5.0,2.0,False,False,False,1.0,0.404686003923416,-1.6889830021043715,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.40909090909090906,61.776249,61.776249,0.0,0.0,False,0.0,61.776249,61.776249,1.0,9.8842001,True,True,beans,0.0,0.0,0.0,0.0,27.18154956,0.0,0.0,28.41707454,70.0,hybrid_branded,pioneer_p3812w ,pioneer_p3812w,False,pioneer_p3812w,True,55.5986241,0.0,0.0,True,False,,same,0.0,,153.0,0.0,True,False,0.0,,False,True
